COD_MUN_IBGE,NOME,UF,POP_201,IDHM_10,PIB_PER
4119905,PONTA GROSSA,PR,317339,0.763,19012
4104204,CAMPO LARGO,PR,115336,0.745,14585
4127502,TIBAGI,PR,19482,0.664,18822
4104659,CARAMBEI,PR,19813,0.728,40907
4128633,DOUTOR ULYSSES,PR,5686,0.546,17967
4105201,CERRO AZUL,PR,17027,0.573,12762
4122206,RIO BRANCO DO SUL,PR,30848,0.679,19025
4101606,ARAPOTI,PR,26153,0.723,21684
4128534,VENTANIA,PR,10249,0.65,11165
4119400,PIRAI DO SUL,PR,23693,0.708,13565
4112009,JAGUARIAIVA,PR,32882,0.743,17464
4111258,ITAPERUCU,PR,24573,0.637,8577
4100400,ALMIRANTE TAMANDARE,PR,105458,0.699,7012
4104253,CAMPO MAGRO,PR,25513,0.701,8402
4126306,SENGES,PR,18511,0.663,13613
3505351,BARRA DO CHAPEU,SP,5305,0.66,7305
3522653,ITAPIRAPUA PAULISTA,SP,3926,0.661,6822
3523206,ITARARE,SP,48143,0.703,12292
3507159,BOM SUCESSO DE ITARARE,SP,3623,0.66,8507
4119202,PINHALAO,PR,6215,0.697,8826
4109708,IBAITI,PR,29099,0.71,9690
4112306,JAPIRA,PR,4904,0.696,9256
4106100,CONSELHEIRO MAIRINCK,PR,3663,0.707,10139
4111704,JABOTI,PR,4950,0.718,7706
4127809,TOMAZINA,PR,8619,0.699,10601
4109005,GUAPIRAMA,PR,3865,0.702,13321
4125407,SAO JOSE DA BOA VISTA,PR,6441,0.671,10842
4128500,WENCESLAU BRAZ,PR,19259,0.687,10203
4112900,JUNDIAI DO SUL,PR,3399,0.688,12117
4120705,QUATIGUA,PR,7091,0.714,10010
4121901,RIBEIRAO DO PINHAL,PR,13401,0.701,7631
4100103,ABATIA,PR,7690,0.687,7564
4124103,SANTO ANTONIO DA PLATINA,PR,43125,0.718,11293
2921302,MILAGRES,BA,10994,0.622,5021
2904308,BREJOES,BA,14123,0.597,6438
2901007,AMARGOSA,BA,34845,0.625,5442
2932903,VALENCA,BA,90319,0.623,7134
2914703,ITABERABA,BA,62037,0.62,6175
2911907,IACU,BA,25319,0.574,4846
2925956,RAFAEL JAMBEIRO,BA,22916,0.564,4416
2924900,PLANALTINO,BA,8944,0.572,3994
2916302,ITAPEBI,BA,10398,0.572,15490
2910727,EUNAPOLIS,BA,102628,0.677,12817
2903409,BELMONTE,BA,22067,0.598,7320
2927705,SANTA CRUZ CABRALIA,BA,26623,0.654,8703
2925303,PORTO SEGURO,BA,131642,0.676,7588
2914653,ITABELA,BA,28790,0.599,8852
2916807,ITARANTIM,BA,18651,0.61,5519
2915304,ITAGIMIRIM,BA,7013,0.634,8486
2920908,MASCOTE,BA,14257,0.581,4315
2906303,CANAVIEIRAS,BA,31902,0.59,5091
2905602,CAMACAN,BA,31535,0.581,5318
2925402,POTIRAGUA,BA,9360,0.625,4955
2916401,ITAPETINGA,BA,69903,0.667,12101
2923902,PAU BRASIL,BA,10479,0.583,4117
2915403,ITAJU DO COLONIA,BA,7118,0.592,5656
2928059,SANTA LUZIA,BA,13025,0.556,4204
2920502,MARACAS,BA,25024,0.607,4985
2929354,SAO JOSE DA VITORIA,BA,5609,0.546,4042
2932507,UNA,BA,22992,0.56,5646
2916203,ITAPE,BA,10436,0.599,4376
2918555,JUSSARI,BA,6322,0.567,5400
2912301,IBICUI,BA,15650,0.584,4871
2927804,SANTA CRUZ DA VITORIA,BA,6481,0.61,4365
2910909,FIRMINO ALVES,BA,5417,0.578,4395
2911006,FLORESTA AZUL,BA,10657,0.557,4232
2900900,ALMADINA,BA,6130,0.563,4705
2912103,IBICARAI,BA,23560,0.625,4612
2908002,COARACI,BA,19937,0.613,4709
2914802,ITABUNA,BA,205885,0.712,12615
2904704,BUERAREMA,BA,18528,0.613,5863
2915502,ITAJUIPE,BA,20878,0.599,7123
2913606,ILHEUS,BA,187315,0.69,12169
2903300,BARRO PRETO,BA,6122,0.602,4981
2914901,ITACARE,BA,25254,0.583,4603
2932705,URUCUCA,BA,19642,0.616,4939
2916609,ITAPITANGA,BA,10181,0.571,4257
2902401,AURELINO LEAL,BA,13059,0.568,3560
3132305,ITAIPE,MG,11957,0.552,5039
3137007,LADAINHA,MG,17170,0.541,3923
3168606,TEOFILO OTONI,MG,135549,0.701,9511
3152402,POTE,MG,15801,0.624,5281
3113008,CARAI,MG,22549,0.558,4149
3115458,CATUJI,MG,6614,0.54,5027
3145356,NOVO ORIENTE DE MINAS,MG,10395,0.555,4558
3152170,PONTO DOS VOLANTES,MG,11469,0.595,4780
3146305,PADRE PARAISO,MG,19057,0.596,4318
3133303,ITAOBIM,MG,20961,0.629,7238
3135803,JEQUITINHONHA,MG,24317,0.615,5317
3148509,PAVAO,MG,8541,0.627,5834
3113701,CARLOS CHAGAS,MG,19779,0.648,12096
3120151,CRISOLITA,MG,6161,0.585,6412
3100906,AGUAS FORMOSAS,MG,18575,0.645,5897
3143153,MONTE FORMOSO,MG,4693,0.541,3963
3138906,MACHACALIS,MG,6985,0.64,5908
3170305,UMBURATIBA,MG,2680,0.638,7560
3127057,FRONTEIRA DOS VALES,MG,4655,0.592,5149
3202108,ECOPORANGA,ES,23097,0.662,11236
3200904,BARRA DE SAO FRANCISCO,ES,41110,0.683,10646
3205150,VILA PAVAO,ES,8724,0.681,12801
3203908,NOVA VENECIA,ES,46487,0.712,11945
3201001,BOA ESPERANCA,ES,14278,0.679,10690
3204906,SAO MATEUS,ES,111832,0.735,10896
3144300,NANUQUE,MG,40716,0.701,10598
3204252,PONTO BELO,ES,7088,0.669,9229
3203601,MUCURICI,ES,5619,0.666,12450
3203502,MONTANHA,ES,17938,0.667,14989
3204104,PINHEIROS,ES,24284,0.673,19097
3204054,PEDRO CANARIO,ES,24071,0.654,8909
3201605,CONCEICAO DA BARRA,ES,28745,0.681,17182
2922003,MUCURI,BA,37229,0.665,27603
2923001,NOVA VICOSA,BA,39535,0.654,9050
2921104,MEDEIROS NETO,BA,21642,0.625,7560
2918902,LAJEDAO,BA,3782,0.632,9137
3166709,SERRA DOS AIMORES,MG,8447,0.651,10586
2916005,ITANHEM,BA,20015,0.637,6369
3106606,BERTOPOLIS,MG,4508,0.594,6463
3125606,FELISBURGO,MG,6974,0.583,5150
3157658,SANTA HELENA DE MINAS,MG,6101,0.567,4554
3146750,PALMOPOLIS,MG,6636,0.565,4454
2933257,VEREDA,BA,6681,0.577,10123
1707009,DIANOPOLIS,TO,19669,0.701,11481
1718659,RIO DA CONCEICAO,TO,1794,0.608,7795
1718006,PORTO ALEGRE DO TOCANTINS,TO,2857,0.645,6442
1700400,ALMAS,TO,7452,0.636,6235
1712702,MATEIROS,TO,2311,0.607,31761
1717909,PONTE ALTA DO TOCANTINS,TO,7333,0.624,7002
1715101,NOVO ACORDO,TO,3869,0.639,6480
2100501,ALTO PARNAIBA,MA,10856,0.633,9165
1718204,PORTO NACIONAL,TO,49774,0.74,13652
1721000,PALMAS,TO,242070,0.788,17203
1713205,MIRACEMA DO TOCANTINS,TO,20117,0.684,28763
1713601,MONTE DO CARMO,TO,6946,0.622,14744
1701101,APARECIDA DO RIO NEGRO,TO,4319,0.651,9372
1712009,LAJEADO,TO,2838,0.675,9665
1721109,TOCANTINIA,TO,6880,0.589,4870
1719004,SANTA TEREZA DO TOCANTINS,TO,2585,0.662,7968
1711951,LAGOA DO TOCANTINS,TO,3676,0.579,5789
1718758,RIO SONO,TO,6279,0.6,5767
1716505,PEDRO AFONSO,TO,11919,0.732,19124
1718709,RIO DOS BOIS,TO,2616,0.616,12852
1721257,TUPIRAMA,TO,1634,0.67,20630
1703305,BOM JESUS DO TOCANTINS,TO,3987,0.66,9487
1704105,CENTENARIO,TO,2627,0.569,7196
1710904,ITAPIRATINS,TO,3571,0.601,10366
1718881,SANTA MARIA DO TOCANTINS,TO,2995,0.634,7955
1710508,ITACAJA,TO,7148,0.612,8034
1709302,GUARAI,TO,23681,0.741,13043
1718501,RECURSOLANDIA,TO,3864,0.5,6543
1712405,LIZARDA,TO,3716,0.57,5462
1709005,GOIATINS,TO,12220,0.576,8689
1720150,SAO FELIX DO TOCANTINS,TO,1463,0.574,6213
2101400,BALSAS,MA,87057,0.687,13197
1703842,CAMPOS LINDOS,TO,8517,0.544,30234
3170529,URUCUIA,MG,14207,0.619,5261
3154457,RIACHINHO,MG,8013,0.632,6851
3164209,SAO ROMAO,MG,10653,0.64,5709
3157609,SANTA FE DE MINAS,MG,3935,0.615,6493
3170404,UNAI,MG,78703,0.736,18030
3104502,ARINOS,MG,17669,0.656,7920
3126208,FORMOSO,MG,8427,0.64,11763
3116159,CHAPADA GAUCHA,MG,11339,0.635,6021
3152131,PONTO CHIQUE,MG,4014,0.606,6855
3109402,BURITIZEIRO,MG,27076,0.624,11379
3161106,SAO FRANCISCO,MG,54180,0.638,4880
3170008,UBAI,MG,11818,0.609,4636
3150570,PINTOPOLIS,MG,7251,0.594,5026
2908101,COCOS,BA,18235,0.596,7887
3135209,JANUARIA,MG,65744,0.658,5476
3111150,CAMPO AZUL,MG,3701,0.621,6017
3118809,CORACAO DE JESUS,MG,26079,0.642,6066
3138682,LUISLANDIA,MG,6443,0.614,4906
3108602,BRASILIA DE MINAS,MG,31356,0.656,5369
3162658,SAO JOAO DO PACUI,MG,4120,0.625,5721
3130051,ICARAI DE MINAS,MG,10963,0.624,4639
3149150,PEDRAS DE MARIA DA CRUZ,MG,10534,0.614,4751
3135357,JAPONVAR,MG,8331,0.608,4253
2905909,CAMPO ALEGRE DE LOURDES,BA,28156,0.557,3855
2200707,ANISIO DE ABREU,PI,9385,0.594,3243
2211357,VARZEA BRANCA,PI,4875,0.553,3187
2516805,TRIUNFO,PB,9246,0.609,4170
2401602,BENTO FERNANDES,RN,5175,0.582,5530
2202802,CONCEICAO DO CANINDE,PI,4496,0.589,3752
2210607,SAO RAIMUNDO NONATO,PI,33148,0.661,5359
2202307,CANTO DO BURITI,PI,20375,0.576,5551
2207959,NOVA SANTA RITA,PI,4233,0.554,3664
2205532,JUREMA,PI,4588,0.555,3795
2203354,DIRCEU ARCOVERDE,PI,6767,0.561,3344
2203750,FARTURA DO PIAUI,PI,5133,0.548,3073
2926004,REMANSO,BA,39365,0.579,4385
2914604,IRECE,BA,67527,0.691,7504
2907202,CASA NOVA,BA,66331,0.57,5206
2201929,BONFIM DO PIAUI,PI,5471,0.542,3245
2205359,JOAO COSTA,PI,2951,0.561,5612
2202851,CORONEL JOSE DIAS,PI,4561,0.546,3471
2210359,SAO LOURENCO DO PIAUI,PI,4451,0.595,3270
2208874,RIBEIRA DO PIAUI,PI,4321,0.52,3282
2210003,SAO JOAO DO PIAUI,PI,19852,0.645,4489
2203453,DOM INOCENCIO,PI,9296,0.549,2985
1506583,SANTA MARIA DAS BARREIRAS,PA,18150,0.544,6015
1505551,PAU D ARCO,PA,5869,0.574,6389
1503044,FLORESTA DO ARAGUAIA,PA,18295,0.583,16223
1506161,RIO MARIA,PA,17728,0.638,11853
1508407,XINGUARA,PA,41382,0.646,11699
1502707,CONCEICAO DO ARAGUAIA,PA,45885,0.64,5914
1701903,ARAGUACEMA,TO,6454,0.639,6879
1502152,CANAA DOS CARAJAS,PA,29101,0.673,58367
1502772,CURIONOPOLIS,PA,18108,0.636,5691
1507755,SAPUCAIA,PA,5236,0.59,8463
1706001,COUTO DE MAGALHAES,TO,5111,0.605,8519
1711803,JUARINA,TO,2216,0.584,8252
1716653,PEQUIZEIRO,TO,5124,0.627,8672
1703206,BERNARDO SAYAO,TO,4442,0.638,11803
1716703,COLMEIA,TO,8500,0.671,9072
1708304,GOIANORTE,TO,4974,0.621,9105
1702307,ARAPOEMA,TO,6700,0.68,9807
1716307,PAU D ARCO,TO,4627,0.661,9185
1718550,RIACHINHO,TO,4270,0.572,6547
1705508,COLINAS DO TOCANTINS,TO,31675,0.701,9256
1714880,NOVA OLINDA,TO,10883,0.631,13936
1715705,PALMEIRANTE,TO,5157,0.571,9148
1703602,BRASILANDIA DO TOCANTINS,TO,2086,0.684,11426
1718402,PRESIDENTE KENNEDY,TO,3670,0.669,14465
1702109,ARAGUAINA,TO,156123,0.752,12774
1718865,SANTA FE DO ARAGUAIA,TO,6764,0.616,10346
1505635,PICARRA,PA,12701,0.563,7352
3162807,SAO JOAO EVANGELISTA,MG,15558,0.638,5901
3164100,SAO PEDRO DO SUACUI,MG,5493,0.622,6597
3163508,SAO JOSE DO JACURI,MG,6518,0.566,5913
3136553,JOSE RAYDAN,MG,4487,0.617,7049
3148608,PECANHA,MG,17272,0.627,6807
3164506,SAO SEBASTIAO DO MARANHAO,MG,10503,0.581,4674
3158201,SANTA MARIA DO SUACUI,MG,14402,0.64,5653
3112307,CAPELINHA,MG,35368,0.653,6875
3104452,ARICANDUVA,MG,4848,0.582,5388
3100609,AGUA BOA,MG,14803,0.576,5777
3165503,SARDOA,MG,5718,0.636,6431
3157500,SANTA EFIGENIA DE MINAS,MG,4552,0.607,4893
3119203,COROACI,MG,10190,0.626,6161
3127701,GOVERNADOR VALADARES,MG,266190,0.727,12687
3144201,NACIP RAYDAN,MG,3159,0.585,5899
3140100,MARILAC,MG,4189,0.615,6525
3171907,VIRGOLANDIA,MG,5590,0.62,5824
3126901,FREI INOCENCIO,MG,9033,0.648,6538
3135076,JAMPRUCA,MG,5121,0.609,5697
3144904,NOVA MODICA,MG,3744,0.63,7676
3122108,DIVINO DAS LARANJEIRAS,MG,4933,0.661,6626
3127305,GALILEIA,MG,6908,0.654,6951
3169505,TUMIRITINGA,MG,6363,0.626,6156
3163003,SAO JOSE DA SAFIRA,MG,4103,0.583,5247
3132701,ITAMBACURI,MG,22831,0.634,6574
3139201,MALACACHETA,MG,18705,0.618,5479
3126752,FRANCISCOPOLIS,MG,5706,0.603,5694
3165552,SETUBINHA,MG,11126,0.542,3853
3141801,MINAS NOVAS,MG,30852,0.633,4671
3169703,TURMALINA,MG,18383,0.682,7060
3171071,VEREDINHA,MG,5569,0.632,7908
3138351,LEME DO PRADO,MG,4815,0.67,5145
3136520,JOSE GONCALVES DE MINAS,MG,4532,0.632,4833
3116100,CHAPADA DO NORTE,MG,15184,0.598,3807
3106507,BERILO,MG,12198,0.628,4776
3127800,GRAO MOGOL,MG,15145,0.604,13127
3171600,VIRGEM DA LAPA,MG,13611,0.61,4501
3126505,FRANCISCO BADARO,MG,10239,0.622,3810
3102852,ANGELANDIA,MG,8084,0.597,6238
3145307,NOVO CRUZEIRO,MG,30767,0.571,4126
3103405,ARACUAI,MG,36059,0.663,5614
3135456,JENIPAPO DE MINAS,MG,7211,0.624,4302
3302403,MACAE,RJ,217951,0.764,54501
3301405,CONCEICAO DE MACABU,RJ,21613,0.712,8727
3304607,SANTA MARIA MADALENA,RJ,10298,0.668,12065
3301009,CAMPOS DOS GOYTACAZES,RJ,472300,0.716,54608
3304151,QUISSAMA,RJ,21234,0.704,153770
3300936,CARAPEBUS,RJ,14024,0.713,83860
3152204,PORTEIRINHA,MG,37588,0.651,4680
3135100,JANAUBA,MG,67581,0.696,7854
3154507,RIACHO DOS MACHADOS,MG,9361,0.627,4507
3126703,FRANCISCO SA,MG,25116,0.654,7116
3145059,NOVA PORTEIRINHA,MG,7400,0.641,9750
3155603,RIO PARDO DE MINAS,MG,29381,0.624,6544
3132107,ITACARAMBI,MG,17761,0.641,6169
3170909,VARZELANDIA,MG,19108,0.594,4632
3135050,JAIBA,MG,34539,0.638,9087
3171030,VERDELANDIA,MG,8523,0.584,8160
3162401,SAO JOAO DA PONTE,MG,25257,0.569,4696
3140852,MATIAS CARDOSO,MG,10188,0.616,9388
2931004,TANHACU,BA,20001,0.577,4636
2929107,SAO FELIPE,BA,20329,0.616,4526
2902252,ARATACA,BA,10307,0.559,5825
3146552,PAI PEDRO,MG,5950,0.59,5051
3142908,MONTE AZUL,MG,21717,0.659,4967
3115474,CATUTI,MG,5067,0.621,5002
2924058,PE DE SERRA,BA,13707,0.587,4889
3124302,ESPINOSA,MG,31134,0.627,5006
3120300,CRISTALIA,MG,5787,0.583,6171
3108503,BOTUMIRIM,MG,6447,0.602,5290
3156502,RUBELITA,MG,7406,0.582,4935
3136579,JOSENOPOLIS,MG,4614,0.564,5053
3146255,PADRE CARVALHO,MG,5926,0.599,4496
3127073,FRUTA DE LEITE,MG,5814,0.544,5372
3166956,SERRANOPOLIS DE MINAS,MG,4484,0.633,4782
3145372,NOVORIZONTE,MG,5017,0.616,4888
3157005,SALINAS,MG,39550,0.679,7134
3119500,CORONEL MURTA,MG,9115,0.627,4878
3117009,COMERCINHO,MG,8011,0.593,5864
3134004,ITINGA,MG,14485,0.6,4721
3168002,TAIOBEIRAS,MG,31457,0.67,6579
3157377,SANTA CRUZ DE SALINAS,MG,4336,0.577,5288
3130655,INDAIABIRA,MG,7316,0.61,4916
3162708,SAO JOAO DO PARAISO,MG,22517,0.615,5365
3106655,BERIZAL,MG,4431,0.604,4905
3120870,CURRAL DE DENTRO,MG,7055,0.585,5274
3160454,SANTO ANTONIO DO RETIRO,MG,7001,0.57,4083
3139250,MAMONAS,MG,6349,0.618,4176
3143450,MONTEZUMA,MG,7599,0.587,4327
3170651,VARGEM GRANDE DO RIO PARDO,MG,4775,0.634,5538
2917409,JACARACI,BA,14500,0.593,3853
2921807,MORTUGABA,BA,11729,0.618,4043
2908705,CONDEUBA,BA,17421,0.582,4294
2917334,IUIU,BA,10963,0.591,5114
2932606,URANDI,BA,16493,0.598,5856
2919405,LICINIO DE ALMEIDA,BA,12268,0.621,4654
1712157,LAVANDEIRA,TO,1665,0.66,7997
1702703,AURORA DO TOCANTINS,TO,3499,0.677,8197
1702406,ARRAIAS,TO,10594,0.651,13766
5204904,CAMPOS BELOS,GO,18616,0.692,6779
1705557,COMBINADO,TO,4691,0.697,8083
5220207,SAO MIGUEL DO ARAGUAIA,GO,22206,0.664,11403
1718840,SANDOLANDIA,TO,3326,0.659,12832
1708205,FORMOSO DO ARAGUAIA,TO,18369,0.67,16306
5103106,COCALINHO,MT,5510,0.66,18522
5106315,NOVO SANTO ANTONIO,MT,2129,0.653,11439
5107859,SAO FELIX DO ARAGUAIA,MT,10804,0.668,15221
1711902,LAGOA DA CONFUSAO,TO,10821,0.627,29663
1717503,PIUM,TO,6869,0.65,11448
1707306,DUERE,TO,4597,0.679,14973
1703867,CARIRI DO TOCANTINS,TO,3872,0.662,18535
1718899,SANTA RITA DO TOCANTINS,TO,2170,0.651,15769
1706100,CRISTALANDIA,TO,7222,0.673,8656
1720978,TALISMA,TO,2601,0.654,16681
1700707,ALVORADA,TO,8354,0.708,17708
1707652,FIGUEIROPOLIS,TO,5307,0.689,14318
1720853,SUCUPIRA,TO,1783,0.667,16818
1709500,GURUPI,TO,78525,0.759,14367
1711506,JAU DO TOCANTIS,TO,3566,0.662,9499
1720259,SAO SALVADOR DO TOCANTINS,TO,2936,0.605,14408
1716604,PEIXE,TO,10629,0.674,32150
1715754,PALMEIROPOLIS,TO,7380,0.673,9302
1700350,ALIANCA DO TOCANTINS,TO,5595,0.663,9258
1703701,BREJINHO DE NAZARE,TO,5232,0.686,11292
1706258,CRIXAS DO TOCANTINS,TO,1592,0.644,15096
1707553,FATIMA,TO,3799,0.697,9570
1715002,NOVA ROSALANDIA,TO,3858,0.661,6544
1715507,OLIVEIRA DE FATIMA,TO,1049,0.675,12091
1709807,IPUEIRAS,TO,1711,0.62,11443
1716109,PARAISO DO TOCANTINS,TO,45669,0.764,13135
5107776,SANTA TEREZINHA,MT,7568,0.609,11732
1506708,SANTANA DO ARAGUAIA,PA,59919,0.602,5633
1704600,CHAPADA DE AREIA,TO,1345,0.619,9933
1712504,MARIANOPOLIS DO TOCANTINS,TO,4507,0.631,9939
1703909,CASEARA,TO,4744,0.658,7772
1707108,DIVINOPOLIS DO TOCANTINS,TO,6452,0.683,8816
1700251,ABREULANDIA,TO,2422,0.665,8006
1713700,MONTE SANTO DO TOCANTINS,TO,2118,0.62,9735
1703107,BARROLANDIA,TO,5390,0.642,7900
3109451,CABECEIRA GRANDE,MG,6534,0.648,17634
5206206,CRISTALINA,GO,48463,0.699,24074
3109303,BURITIS,MG,23091,0.672,16648
5204003,CABECEIRAS,GO,7444,0.668,17937
3144375,NATALANDIA,MG,3279,0.671,7910
3108206,BONFINOPOLIS DE MINAS,MG,5778,0.678,16141
3122470,DOM BOSCO,MG,3778,0.673,11317
3108552,BRASILANDIA DE MINAS,MG,14642,0.674,9380
3170479,URUANA DE MINAS,MG,3231,0.664,8825
5208004,FORMOSA,GO,103322,0.744,9107
5222203,VILA BOA,GO,4954,0.647,15403
5207907,FLORES DE GOIAS,GO,12754,0.597,8351
5220702,SITIO D ABADIA,GO,2847,0.617,8564
5206701,DAMIANOPOLIS,GO,3291,0.654,5726
2917359,JABORANDI,BA,8728,0.613,18555
5200803,ALVORADA DO NORTE,GO,8164,0.66,7973
5204656,CAMPINACU,GO,3649,0.631,8561
5205521,COLINAS DO SUL,GO,3496,0.658,7038
5213087,MINACU,GO,30784,0.707,28808
5214606,NIQUELANDIA,GO,42933,0.715,17538
5200605,ALTO PARAISO DE GOIAS,GO,6992,0.713,7843
5205307,CAVALCANTE,GO,9429,0.584,32599
5220009,SAO JOAO D ALIANCA,GO,10789,0.685,11445
5200175,AGUA FRIA DE GOIAS,GO,5184,0.671,25679
1716208,PARANA,TO,10327,0.595,17432
5221080,TERESINA DE GOIAS,GO,3082,0.661,5342
1720499,SAO VALERIO,TO,4282,0.643,10750
5214903,NOVA ROMA,GO,3434,0.634,11508
5213509,MONTE ALEGRE DE GOIAS,GO,7857,0.615,6570
5209903,IACIARA,GO,12648,0.644,6970
5219803,SAO DOMINGOS,GO,11520,0.597,7733
5209408,GUARANI DE GOIAS,GO,4195,0.637,8378
5218300,POSSE,GO,32234,0.659,6930
5220686,SIMOLANDIA,GO,6559,0.645,5957
5212709,MAMBAI,GO,7178,0.626,4791
5203962,BURITINOPOLIS,GO,3312,0.704,5165
2909307,CORRENTINA,BA,31397,0.603,18733
2923704,PARATINGA,BA,29853,0.59,4131
5208301,DIVINOPOLIS DE GOIAS,GO,4931,0.653,7387
1715150,NOVO ALEGRE,TO,2288,0.699,7356
4311122,JAQUIRANA,RS,4081,0.614,11413
4302303,BOM JESUS,RS,11445,0.666,18593
4312377,MONTE ALEGRE DOS CAMPOS,RS,3112,0.65,11961
4204178,CERRO NEGRO,SC,3503,0.621,9162
4307401,ESMERALDA,RS,3176,0.68,26583
4322509,VACARIA,RS,61947,0.721,20448
4201000,ANITA GARIBALDI,SC,8374,0.688,9375
4314464,PINHAL DA SERRA,RS,2089,0.65,76835
4203600,CAMPOS NOVOS,SC,33313,0.742,26301
4204152,CELSO RAMOS,SC,2760,0.719,13265
4211058,MONTE CARLO,SC,9381,0.643,13535
4202875,BRUNOPOLIS,SC,2778,0.661,17840
4219150,VARGEM,SC,2746,0.629,12407
4200051,ABDON BATISTA,SC,2635,0.694,13343
4216800,SAO JOSE DO CERRITO,SC,9104,0.636,9473
4203402,CAMPO BELO DO SUL,SC,7398,0.641,13672
4209300,LAGES,SC,156604,0.77,17194
4203253,CAPAO ALTO,SC,2713,0.654,19660
4211751,OTACILIO COSTA,SC,16691,0.74,30685
4202438,BOCAINA DO SUL,SC,3314,0.647,18351
4216503,SAO JOAQUIM,SC,25111,0.687,14616
4204558,CORREIA PINTO,SC,14447,0.702,25640
4204806,CURITIBANOS,SC,38003,0.721,16449
4216057,SAO CRISTOVAO DO SUL,SC,5089,0.665,13698
4213302,PONTE ALTA,SC,4853,0.673,12192
4212056,PALMEIRA,SC,2410,0.671,24335
4210852,MIRIM DOCE,SC,2477,0.708,13694
4211876,PAIAL,SC,1720,0.718,11582
4208005,ITA,SC,6375,0.771,31061
4217501,SEARA,SC,17005,0.779,31921
4301925,BARRA DO RIO AZUL,RS,1941,0.723,17186
4310702,ITATIBA DO SUL,RS,4008,0.681,11719
4204202,CHAPECO,SC,189052,0.79,22604
4219507,XANXERE,SC,45140,0.775,21977
4219606,XAVANTINA,SC,4103,0.749,18079
4205308,FAXINAL DOS GUEDES,SC,10645,0.758,19833
4207700,IPUMIRIM,SC,7268,0.738,26127
4201653,ARVOREDO,SC,2254,0.715,19220
4201273,ARABUTA,SC,4198,0.733,10775
4219705,XAXIM,SC,26145,0.752,21594
4209458,LAJEADO GRANDE,SC,1478,0.771,17662
4207684,IPUACU,SC,6901,0.66,14776
4202537,BOM JESUS,SC,2599,0.718,19517
4200101,ABELARDO LUZ,SC,17200,0.696,22556
4211850,OURO VERDE,SC,2259,0.695,25037
4219101,VARGEAO,SC,3533,0.686,17678
4204301,CONCORDIA,SC,69462,0.8,26416
4209854,LINDOIA DO SUL,SC,4622,0.743,19017
4213401,PONTE SERRADA,SC,11102,0.693,11677
4208609,JABORA,SC,4018,0.732,15624
4213906,PRESIDENTE CASTELLO BRANCO,SC,1697,0.77,12463
4207601,IPIRA,SC,4699,0.736,9195
4300901,ARATIBA,RS,6482,0.772,59575
4207809,IRANI,SC,9656,0.742,12987
4219176,VARGEM BONITA,SC,4738,0.718,45472
4204004,CATANDUVAS,SC,9746,0.714,26733
5101704,BARRA DO BUGRES,MT,32464,0.693,15499
5106109,NOSSA SENHORA DO LIVRAMENTO,MT,11550,0.638,8694
5106851,PORTO ESTRELA,MT,3490,0.599,11564
5103452,DENISE,MT,8684,0.683,14094
5106232,NOVA OLIMPIA,MT,18018,0.682,17260
5100508,ALTO PARAGUAI,MT,10290,0.638,6608
5107701,ROSARIO OESTE,MT,17526,0.65,12675
5106752,PONTES E LACERDA,MT,42063,0.703,12769
5103361,CONQUISTA D OESTE,MT,3506,0.718,13045
5102686,CAMPOS DE JULIO,MT,5494,0.744,78781
5102637,CAMPO NOVO DO PARECIS,MT,29078,0.734,41565
5107263,SANTO AFONSO,MT,3010,0.689,13281
5103437,CURVELANDIA,MT,4918,0.69,8809
5108857,NOVA MARILANDIA,MT,3007,0.704,20872
5103502,DIAMANTINO,MT,20605,0.718,35780
5106000,NORTELANDIA,MT,6314,0.702,9897
5105903,NOBRES,MT,15004,0.699,15837
5101902,BRASNORTE,MT,16194,0.696,21151
5108907,NOVA MARINGA,MT,6989,0.663,28267
5107305,SAO JOSE DO RIO CLARO,MT,17786,0.682,16183
5106224,NOVA MUTUM,MT,34374,0.758,45079
5101605,BARAO DE MELGACO,MT,7578,0.6,8919
5106505,POCONE,MT,31931,0.652,9891
5108402,VARZEA GRANDE,MT,258208,0.734,13650
5104906,JANGADA,MT,7781,0.63,13904
5103403,CUIABA,MT,561329,0.785,20045
5100102,ACORIZAL,MT,5471,0.628,9403
5107800,SANTO ANTONIO DO LEVERGER,MT,18921,0.656,10778
5107602,RONDONOPOLIS,MT,202309,0.755,26054
5104609,ITIQUIRA,MT,11822,0.693,52846
5105200,JUSCIMEIRA,MT,11335,0.714,11862
5104807,JACIARA,MT,25927,0.735,15655
5106372,PEDRA PRETA,MT,16079,0.679,25961
5107008,POXOREO,MT,17232,0.678,15750
5107404,SAO PEDRO DA CIPA,MT,4259,0.66,6970
5103601,DOM AQUINO,MT,8134,0.69,24139
5102678,CAMPO VERDE,MT,33759,0.75,34640
5103007,CHAPADA DOS GUIMARAES,MT,18133,0.688,10307
5107040,PRIMAVERA DO LESTE,MT,53910,0.752,39779
5106208,NOVA BRASILANDIA,MT,4406,0.651,10705
4217907,TANGARA,SC,8653,0.737,23794
4206801,IBICARE,SC,3341,0.708,14202
4206751,IBIAM,SC,1944,0.725,11964
4206702,HERVAL D OESTE,SC,21420,0.758,16384
4210035,LUZERNA,SC,5605,0.789,15428
4200408,AGUA DOCE,SC,6979,0.698,28196
4219309,VIDEIRA,SC,48064,0.764,29722
4205506,FRAIBURGO,SC,34796,0.731,16436
